Account Number,Income,Credit Limit,Credit Rating,Household Size,Education Years,TV Hours Per Week,Age,Gender,Married,Credit Limit Breach
681928,114.8,18.766666666666666,766.0,4,1,18,33,Female,No,No
21409112,92.7,16.8,768.0,5,3,20,40,Male,No,No
8001491,35.2,21.79912568306011,647.9475409836066,7,5,28,61,Male,No,No
16524546,40.9,17.71,582.6,4,1,2,40,Female,Yes,No
28856543,114.7,20.066666666666666,844.0,8,2,46,40,Male,No,No
24923011,101.6,17.619629629629628,697.1777777777777,4,1,6,45,Male,Yes,No
21131055,62.2,17.27285714285714,736.3714285714286,7,2,56,35,Female,Yes,No
10432313,55.1,14.617777777777778,577.0666666666667,7,4,29,48,Male,Yes,No
21329482,52.6,24.683333333333334,761.0,4,5,37,44,Female,No,Yes
24970279,107.7,23.1,786.0,7,3,52,41,Female,Yes,No
17500080,76.5,22.725438596491227,643.5263157894736,6,1,9,38,Female,No,No
23994068,95.2,25.28333333333333,797.0,2,4,11,28,Male,No,No
29095229,29.1,20.684444444444445,641.0666666666666,3,3,26,30,Female,No,No
4488156,33.7,15.096666666666666,545.8,6,3,50,40,Male,Yes,No
1504629,72.1,16.688850574712642,641.3310344827586,7,5,8,58,Male,Yes,No
17041280,80.3,22.879887005649717,712.793220338983,2,3,57,59,Female,Yes,No
25496567,50.6,14.106402116402116,486.38412698412696,6,1,47,63,Female,No,No
21941254,63.4,11.937777777777777,596.2666666666667,5,4,42,48,Male,No,No
12791587,20.9,18.41,444.6,3,4,15,64,Female,No,No
25821603,92.8,18.440212765957448,746.4127659574468,2,1,59,47,Male,Yes,Yes
23355129,73.7,20.816879432624113,649.0127659574468,8,3,3,47,Female,No,No
27188760,71.9,15.555238095238094,693.3142857142857,2,3,52,28,Male,Yes,No
26137797,50.5,12.913636363636362,594.8181818181818,7,3,20,44,Female,Yes,No
8316595,121.3,25.886666666666667,773.2,5,0,35,32,Female,Yes,Yes
3805288,51.9,11.164421768707482,489.86530612244894,3,1,16,49,Male,No,No
3245011,33.6,14.651904761904763,579.1142857142858,8,3,43,28,Male,No,No
2192721,90.3,20.416296296296295,744.9777777777778,4,4,13,45,Male,Yes,No
18277402,29.6,17.47030303030303,508.21818181818185,4,4,18,44,Male,Yes,No
21391862,104.0,20.853603603603602,771.2162162162163,5,2,20,37,Male,No,No
3367468,102.3,19.266666666666666,796.0,4,5,6,41,Male,Yes,No
20227991,51.4,16.286553672316384,377.193220338983,1,0,12,59,Female,No,No
6857960,89.0,16.608771929824563,756.5263157894736,3,2,31,38,Female,Yes,No
682430,66.4,21.36988700564972,562.1932203389831,2,3,42,59,Female,No,No
2454446,104.1,20.85,771.0,6,4,58,43,Female,No,No
15559704,63.9,14.047755102040815,602.8653061224489,3,3,43,49,Male,No,No
26203967,27.5,17.43103448275862,745.8620689655172,2,5,36,29,Female,No,No
7980830,69.9,14.080370370370371,724.8222222222223,6,1,6,36,Female,No,No
23859990,58.6,23.426936936936936,685.6162162162162,6,5,36,37,Female,No,No
27285475,56.0,14.197619047619048,551.8571428571429,8,1,47,56,Male,No,No
28408465,67.5,16.059887005649717,423.59322033898303,8,0,10,59,Female,No,No
11829786,85.1,22.830909090909092,649.8545454545455,3,3,8,55,Female,No,No
27603105,40.1,19.106666666666666,726.4,5,3,35,32,Male,No,No
26875558,82.8,17.84020202020202,530.4121212121212,7,1,18,66,Male,Yes,No
12871655,63.6,21.936969696969697,596.2181818181818,7,1,14,44,Female,No,No
25015382,106.9,20.933333333333334,776.0,3,2,50,22,Female,Yes,No
4705890,42.0,14.276553672316384,376.59322033898303,7,1,5,59,Male,No,Yes
11429523,63.0,14.359887005649718,501.59322033898303,3,1,18,59,Female,Yes,No
10584111,76.7,19.54190476190476,752.5142857142857,7,2,45,28,Female,Yes,No
22604445,81.4,13.407619047619049,624.4571428571429,2,3,59,56,Male,No,No
16620929,37.0,12.903603603603605,714.2162162162163,3,4,60,37,Female,Yes,No
13241923,51.1,13.84877192982456,710.9263157894736,2,4,60,38,Male,No,No
17306743,76.5,15.380303030303029,682.8181818181818,6,2,17,44,Female,No,No
6914521,81.6,13.23903381642512,674.3420289855072,2,2,24,69,Male,No,No
17095146,103.0,16.21794871794872,673.0769230769231,4,0,15,65,Male,No,Yes
5074246,127.0,22.46666666666667,808.0,2,1,19,57,Male,No,No
25022900,31.6,15.44245901639344,506.5475409836065,2,4,23,61,Male,No,No
26475872,55.4,17.145470085470087,788.7282051282051,8,5,22,39,Female,No,No
15791513,26.4,17.217070707070707,673.0242424242424,7,4,46,33,Female,No,No
12109809,25.7,13.347441860465116,440.846511627907,8,1,38,43,Female,No,No
16831614,13.1,15.123333333333333,427.4,2,3,17,50,Male,Yes,Yes
17263724,90.2,16.85251461988304,531.1508771929824,7,0,5,57,Male,Yes,No
168591,29.5,16.664102564102564,399.84615384615387,5,1,56,52,Male,Yes,No
12301551,81.6,17.21666666666667,793.0,3,4,20,38,Male,Yes,Yes
16144520,108.8,16.633333333333333,818.0,5,5,40,49,Female,Yes,No
17285971,33.2,16.945217391304347,596.7130434782609,3,5,50,46,Male,Yes,No
399718,69.4,18.193333333333335,671.6,2,4,35,50,Female,Yes,No
7250094,54.2,10.410769230769231,564.6461538461539,2,1,41,52,Male,Yes,No
22955431,59.3,17.306879432624115,618.4127659574468,2,2,21,47,Female,No,No
29214831,88.2,13.965792349726776,657.9475409836066,7,4,41,61,Male,Yes,No
6668776,117.8,17.855365853658533,771.3219512195121,6,0,38,41,Male,No,No
26393915,58.7,12.18,490.8,1,3,19,64,Male,No,No
21718783,87.1,23.516666666666666,751.0,5,3,46,42,Female,Yes,Yes
29908252,51.9,20.317070707070705,739.0242424242424,3,3,53,33,Female,Yes,No
19015044,76.3,24.49108843537415,689.465306122449,8,2,34,49,Female,No,No
20647021,43.1,16.66108843537415,579.665306122449,7,3,39,49,Female,Yes,No
3735098,68.0,20.185470085470087,671.1282051282051,1,4,22,39,Female,Yes,No
24123718,41.5,17.66869918699187,760.1219512195122,7,5,47,41,Male,No,No
22319656,77.6,20.110212765957446,786.6127659574468,7,4,13,47,Male,No,No
16797397,114.4,17.133333333333333,788.0,2,1,62,29,Male,No,No
24457515,67.3,22.233333333333334,794.0,4,5,39,59,Male,Yes,No
9788265,45.3,11.870000000000001,532.2,3,4,33,50,Male,No,No
26194739,87.1,14.78973544973545,767.384126984127,5,4,14,63,Female,Yes,No
26532489,90.5,24.65,759.0,8,4,60,32,Male,No,No
28732331,22.4,11.567070707070707,454.0242424242424,2,1,46,33,Female,No,No
744676,99.4,18.76077519379845,765.646511627907,1,4,49,43,Female,Yes,No
1246861,79.2,23.499135802469137,749.9481481481482,2,5,39,54,Male,No,No
10129307,110.7,26.9,834.0,8,2,49,36,Female,Yes,No
6939072,31.7,20.132136752136752,667.928205128205,1,5,8,39,Female,No,No
1838201,96.0,21.71666666666667,823.0,4,4,26,41,Female,No,No
1296486,10.3,14.556936936936937,393.41621621621624,5,2,16,37,Male,Yes,No
15841735,103.4,21.733333333333334,764.0,5,3,49,41,Female,No,No
5873487,79.9,21.297755102040817,737.865306122449,2,4,52,49,Male,No,No
580576,63.0,21.482389937106916,568.9433962264151,7,4,21,53,Male,No,No
2336389,40.2,16.678850574712644,460.7310344827587,2,1,50,58,Male,Yes,No
5725384,54.3,20.14027027027027,548.4162162162163,3,1,53,37,Female,No,No
13453876,46.2,18.635847953216377,638.1508771929825,4,3,17,57,Male,Yes,No
20125777,51.4,10.744108527131782,584.646511627907,4,3,30,43,Male,No,No
2541052,113.1,15.783333333333333,767.0,7,4,21,34,Male,No,No
10136180,94.6,13.169629629629629,610.1777777777777,7,1,23,45,Male,Yes,No
1269951,50.0,18.233333333333334,494.0,2,3,27,50,Male,Yes,No
28751611,65.0,14.944444444444445,656.6666666666666,3,3,9,30,Female,Yes,No
8761492,42.4,10.358550724637682,561.5130434782609,6,4,40,46,Female,No,No
27453007,56.1,14.434444444444445,686.0666666666667,4,3,14,48,Female,No,No
29156407,84.5,12.713636363636363,582.8181818181818,1,1,33,44,Female,No,No
14528766,52.0,22.57857142857143,814.7142857142858,5,4,38,28,Male,Yes,No
28125494,68.4,18.766666666666666,766.0,3,5,40,42,Female,Yes,No
21662571,57.6,15.394421768707483,683.665306122449,7,3,3,49,Male,No,No
19963197,26.7,16.783603603603606,407.01621621621626,7,1,26,37,Male,Yes,No
2201558,61.1,20.364603174603175,681.8761904761905,5,4,10,42,Female,Yes,No
3801404,32.8,19.796190476190475,707.7714285714285,7,4,28,35,Male,No,No
17639229,93.8,17.78333333333333,767.0,5,3,4,32,Male,No,No
1092220,81.4,18.95004975124378,717.0029850746268,8,5,52,67,Male,Yes,No
13252421,22.4,16.182222222222222,730.9333333333334,3,5,37,24,Male,Yes,Yes
15686204,102.0,18.096969696969694,605.8181818181818,7,0,5,44,Male,No,No
9817059,117.9,23.2,792.0,4,5,10,36,Female,No,No
29754971,79.8,14.203333333333335,612.2,2,0,31,32,Female,No,No
2940598,81.7,25.4,804.0,7,4,34,49,Female,No,No
16264340,101.4,15.716666666666667,823.0,7,3,23,38,Female,No,No
11809532,107.1,17.0,780.0,2,2,46,53,Male,Yes,No
13765927,34.1,9.561604938271605,513.6962962962963,8,2,58,27,Male,No,No
28490607,79.4,17.029135802469135,721.7481481481482,7,4,6,54,Male,Yes,No
23389295,43.0,18.62777777777778,457.6666666666667,5,0,44,48,Female,No,No
4489124,43.7,14.747948717948718,464.8769230769231,6,3,48,65,Male,No,No
14253068,92.5,18.78238993710692,706.9433962264151,7,1,24,53,Male,No,No
8916322,71.7,13.747948717948718,584.876923076923,3,3,35,65,Male,No,No
9496708,58.6,18.625470085470084,457.5282051282051,3,0,26,39,Male,Yes,No
19687693,34.3,15.057755102040817,543.465306122449,7,2,28,49,Female,No,No
26974229,22.0,17.85,591.0,1,3,25,25,Female,Yes,No
20341887,107.2,19.494285714285716,689.6571428571428,5,0,40,56,Male,No,No
10947033,99.6,23.847575757575758,770.8545454545455,4,5,35,55,Male,Yes,No
23140560,99.0,24.547435897435896,752.8461538461538,4,4,48,52,Female,Yes,No
494914,44.8,10.960049751243782,417.6029850746269,7,2,3,67,Female,Yes,Yes
17765825,31.8,19.503333333333334,510.2,1,4,25,40,Female,No,No
20515913,93.2,22.22090909090909,793.2545454545455,6,4,26,55,Male,No,No
4045125,96.6,15.884117647058822,773.0470588235294,7,5,59,68,Male,No,No
17866676,83.4,18.32551724137931,679.5310344827586,2,2,56,58,Male,No,No
22492756,24.2,14.031282051282052,301.8769230769231,5,1,25,65,Female,No,No
16496790,45.2,19.64666666666667,758.8,7,4,55,32,Male,Yes,No
20007408,95.7,22.76440860215054,705.8645161290323,8,1,59,31,Female,No,Yes
28339571,29.6,12.324408602150537,619.4645161290323,6,3,31,31,Male,Yes,No
3292268,29.9,13.590952380952382,515.4571428571429,8,4,6,56,Female,Yes,No
29783359,102.4,24.733333333333334,764.0,5,4,42,30,Male,No,No
3343595,36.8,19.493737373737375,629.6242424242424,2,3,26,33,Male,Yes,No
28401088,42.1,16.49707070707071,749.8242424242425,3,4,53,33,Male,Yes,No
6668628,78.1,16.933333333333334,776.0,2,3,50,27,Female,Yes,No
2111848,98.3,24.816666666666666,829.0,3,3,59,29,Male,No,No
10059080,35.1,17.377755102040815,442.665306122449,7,0,28,49,Female,No,No
19990684,30.7,15.722105263157895,463.32631578947365,3,2,9,38,Male,Yes,No
11649076,122.3,23.736402116402118,764.184126984127,1,2,44,63,Female,No,Yes
19874493,61.1,13.292469135802468,557.5481481481481,4,3,7,54,Female,Yes,No
1260688,42.4,13.115555555555556,666.9333333333334,3,3,17,24,Male,No,No
8023886,109.4,15.830202020202021,709.8121212121213,6,1,6,66,Female,Yes,No
6099941,81.9,16.227441860465117,793.646511627907,1,5,56,43,Male,Yes,No
23262149,39.4,11.325723270440252,439.5433962264151,3,3,38,53,Female,No,No
8964976,44.2,8.530000000000001,451.8,7,1,25,40,Male,No,No
23853693,112.7,22.8,768.0,1,2,35,50,Female,No,No
2055584,63.0,18.005555555555553,660.3333333333333,5,5,52,60,Male,No,No
13828594,62.2,18.402514619883043,744.1508771929825,2,4,61,57,Male,No,Yes
3178569,80.3,21.25188405797101,615.1130434782608,1,3,58,46,Male,Yes,No
17032054,107.5,24.633333333333333,818.0,4,2,58,35,Female,Yes,No
28916449,71.6,21.72888888888889,643.7333333333333,1,5,27,60,Male,Yes,No
23082217,74.7,24.99521739130435,719.7130434782609,5,3,59,46,Female,No,No
28000705,47.3,13.518850574712642,511.1310344827586,3,4,21,58,Male,No,No
25133471,120.3,24.066666666666666,784.0,3,2,15,46,Male,Yes,No
28843117,80.9,14.974285714285715,718.4571428571429,3,4,27,56,Female,Yes,No
20539019,37.5,13.032183908045976,601.9310344827586,1,5,40,58,Female,No,No
11594487,96.7,21.516666666666666,751.0,6,5,30,41,Male,No,No
7482262,54.2,17.414615384615384,504.8769230769231,7,4,35,65,Female,No,No
20033945,104.9,24.816666666666666,829.0,2,4,57,27,Female,No,No
2791391,28.5,14.742105263157894,704.5263157894736,5,5,61,38,Male,No,No
19389934,57.5,17.087037037037035,485.22222222222223,3,0,5,36,Female,Yes,Yes
11689478,50.5,15.344444444444445,380.6666666666667,4,0,46,48,Female,Yes,No
9437530,96.3,25.38880341880342,743.3282051282051,7,2,30,39,Female,Yes,No
4730031,46.6,19.410212765957446,624.6127659574468,1,5,57,47,Male,No,No
29134021,85.0,15.96869918699187,718.1219512195122,4,4,32,41,Female,Yes,No
18622890,110.3,26.683333333333334,761.0,7,4,51,51,Male,Yes,No
9633507,39.0,19.961111111111112,597.6666666666667,7,2,32,48,Female,No,No
14786945,96.8,24.53437908496732,752.0627450980392,2,3,57,51,Male,No,No
11594214,37.9,17.652105263157893,759.1263157894737,5,5,7,38,Male,Yes,No
13565548,101.5,24.92037037037037,775.2222222222222,2,2,55,36,Female,No,No
27416747,50.2,19.144102564102564,728.6461538461539,5,5,37,52,Female,Yes,No
8530224,83.0,19.65,759.0,4,5,3,36,Female,No,No
585850,52.1,15.489056603773584,509.34339622641505,6,3,19,53,Female,Yes,No
23193306,108.0,22.766666666666666,826.0,7,3,49,36,Male,No,No
2888229,112.5,22.182183908045978,670.9310344827586,3,2,30,58,Female,Yes,No
27988799,111.4,20.946936936936936,836.8162162162163,7,4,10,37,Male,No,No
4488269,84.9,20.516666666666666,811.0,6,3,44,45,Male,No,No
18080884,94.7,18.21333333333333,672.8,1,3,25,50,Male,Yes,No
20693866,63.1,14.904285714285715,654.2571428571429,2,3,39,56,Female,No,No
18362541,96.2,27.066666666666666,844.0,4,2,9,39,Male,No,No
25209510,76.7,22.53333333333333,752.0,4,4,50,28,Male,No,No
6833383,132.4,20.583333333333336,815.0,4,1,25,66,Male,No,No
25728531,110.2,24.415802469135805,744.9481481481482,5,1,28,54,Female,No,No
12702150,80.3,18.77077519379845,706.246511627907,3,2,18,43,Female,Yes,No
29828078,83.8,20.38774193548387,683.2645161290322,4,1,38,31,Female,Yes,No
29354437,93.9,25.816666666666666,769.0,5,2,14,44,Female,Yes,No
21112128,119.8,23.032962962962962,781.9777777777778,4,0,23,45,Male,No,No
10659252,29.2,17.468271604938273,688.0962962962963,4,2,33,27,Male,No,No
15873505,56.3,15.478771929824559,628.7263157894736,4,2,52,38,Male,No,No
2671145,42.6,14.28855072463768,557.3130434782609,2,3,9,46,Male,No,No
8201421,104.7,17.793636363636363,827.6181818181818,4,4,32,44,Female,No,No
5227691,83.6,20.054102564102564,723.2461538461539,3,4,41,52,Female,No,No
23083977,40.8,18.73296296296296,463.97777777777776,7,3,61,45,Male,Yes,No
20289391,50.1,16.54,512.4,5,1,21,32,Female,No,No
25676324,41.5,13.645238095238096,758.7142857142858,6,3,22,28,Male,Yes,No
25891958,98.5,22.313636363636363,738.8181818181818,7,4,19,44,Female,Yes,No
60475,36.8,15.54037037037037,632.4222222222222,4,4,5,36,Female,No,No
9269560,105.9,21.607619047619046,636.4571428571429,2,1,58,56,Male,Yes,No
15830128,108.3,22.416666666666664,805.0,5,1,55,46,Female,No,No
10729243,73.0,18.857936507936508,651.4761904761905,5,2,45,42,Male,No,No
29695045,50.3,20.584367816091955,695.0620689655173,8,3,17,29,Female,Yes,No
15166592,95.3,21.6737037037037,760.4222222222222,3,1,2,36,Female,No,No
3346664,75.7,19.28757575757576,617.2545454545455,5,1,42,55,Male,No,No
26438439,85.3,22.583333333333336,755.0,7,3,31,30,Female,No,No
1301582,104.4,26.23777777777778,794.2666666666667,3,1,53,48,Male,No,No
11562702,101.9,20.915847953216375,714.9508771929825,3,1,55,57,Male,Yes,No
15155056,72.9,15.716666666666667,763.0,5,4,20,66,Male,Yes,No
7585724,46.0,20.174603174603174,610.4761904761905,4,4,27,42,Female,No,No
19826135,37.0,18.75,825.0,4,4,50,20,Female,Yes,Yes
9992704,55.6,19.442032520325203,626.5219512195122,4,5,40,41,Female,Yes,No
8929668,50.8,17.56855072463768,574.1130434782608,6,4,2,46,Male,No,No
3262927,74.8,21.150952380952383,669.0571428571428,6,1,23,56,Female,Yes,No
11471965,34.0,14.018803418803419,541.1282051282051,6,0,21,39,Male,No,No
26760353,46.1,10.956666666666667,537.4,3,2,21,40,Male,No,No
9651012,38.6,19.954102564102563,537.2461538461539,1,4,16,52,Male,No,No
7739202,22.6,11.43855072463768,506.31304347826085,3,4,24,46,Male,Yes,No
15552909,123.4,25.95,837.0,8,3,31,28,Male,Yes,No
24852357,96.1,21.816666666666666,769.0,3,4,17,35,Male,Yes,No
9584306,78.3,14.524421768707482,691.465306122449,4,2,26,49,Female,No,No
27308101,90.2,24.633333333333333,758.0,7,2,23,32,Male,Yes,Yes
7702748,41.1,11.05437908496732,543.2627450980392,7,1,50,51,Female,Yes,No
2415566,75.5,18.75245901639344,585.1475409836065,4,0,22,61,Female,Yes,No
23004163,104.8,15.733333333333333,764.0,7,1,8,41,Male,No,No
10880812,51.2,12.78952380952381,587.3714285714286,4,0,15,35,Male,No,No
934794,48.3,14.773703703703704,706.4222222222222,7,4,33,36,Male,Yes,Yes
9157759,57.8,21.21855072463768,733.1130434782608,1,4,51,46,Male,No,No
14291341,119.5,16.3,798.0,4,1,19,50,Female,Yes,No
11961943,78.3,19.73078431372549,583.8470588235294,7,1,36,68,Female,Yes,No
18573396,74.3,17.50238993710692,690.1433962264151,4,2,49,53,Female,Yes,No
22379009,32.8,9.673603603603603,400.4162162162162,8,0,42,37,Female,Yes,No
25019142,89.6,18.416553672316383,744.9932203389831,5,2,52,59,Female,Yes,No
13338095,98.3,25.10693693693694,726.4162162162163,3,1,54,37,Female,Yes,No
19059477,91.3,18.793737373737372,707.6242424242424,8,2,51,33,Female,No,No
20966973,86.2,19.066666666666666,844.0,4,4,59,32,Male,Yes,Yes
2110921,26.7,10.813333333333333,408.8,8,2,57,40,Female,No,No
7416996,51.5,14.35,501.0,1,1,49,40,Male,No,No
3802406,41.5,12.966666666666667,658.0,1,3,19,32,Female,No,No
20261117,51.5,13.476553672316385,448.59322033898303,4,1,3,59,Female,Yes,No
8053281,94.5,23.580952380952382,694.8571428571429,3,4,37,56,Male,No,No
3039516,68.2,20.583333333333336,755.0,1,3,56,43,Female,Yes,No
13549453,42.9,16.85855072463768,591.5130434782609,1,5,60,46,Female,No,No
2286332,101.7,20.64666666666667,758.8,7,2,13,50,Male,No,No
1144218,27.3,9.877575757575759,532.6545454545455,4,2,37,55,Female,No,No
1256512,38.3,13.29156862745098,497.49411764705883,4,2,2,34,Female,Yes,No
16148959,41.2,16.54376811594203,632.6260869565217,4,3,13,23,Female,Yes,No
6488769,54.2,17.894102564102564,413.6461538461539,3,1,34,52,Male,Yes,No
9669244,27.4,11.465847953216375,447.9508771929825,8,3,27,57,Male,Yes,No
18209057,95.9,22.166666666666664,790.0,7,4,46,36,Male,No,Yes
21881928,72.0,19.15,849.0,2,4,12,34,Male,No,Yes
16089833,31.3,9.337441860465116,500.24651162790695,2,1,48,43,Female,No,No
19701269,29.4,18.04030303030303,482.4181818181818,3,3,45,44,Male,Yes,No
15531213,45.8,14.907755102040817,474.46530612244896,7,3,35,49,Male,No,No
22280025,121.9,28.133333333333333,788.0,6,4,6,36,Female,Yes,No
523918,45.1,15.193535353535355,611.6121212121212,2,3,34,66,Female,No,No
18716823,87.9,20.461075268817204,747.6645161290323,2,1,43,31,Female,No,No
23788866,33.1,14.79,527.4,1,2,36,32,Female,Yes,No
3054408,49.5,20.882389937106918,532.9433962264151,5,3,26,53,Female,Yes,No
29998749,26.5,13.646969696969697,458.8181818181818,3,1,29,44,Female,Yes,No
20071280,91.3,15.497450980392157,629.8470588235294,7,2,48,68,Male,No,No
23015574,67.8,22.675847953216373,640.5508771929824,3,5,12,57,Male,No,No
24397425,72.8,20.17,790.2,3,4,28,40,Male,Yes,No
6571691,67.7,25.78333333333333,827.0,2,4,62,36,Male,No,Yes
29623040,79.6,21.70111111111111,762.0666666666666,2,4,34,48,Male,Yes,No
21069709,92.6,15.683333333333334,821.0,6,3,58,35,Male,No,No
15999751,39.0,22.028571428571432,661.7142857142858,3,1,53,28,Male,Yes,No
21106351,38.8,13.905365853658536,654.3219512195121,5,4,27,41,Female,Yes,No
25205267,82.2,21.53333333333333,812.0,4,4,24,47,Male,No,No
1162502,107.6,23.03333333333333,782.0,6,3,30,42,Male,Yes,No
15434931,36.7,14.715365853658538,582.9219512195123,6,2,23,41,Female,No,No
17285680,34.6,9.457948717948717,387.4769230769231,7,1,35,65,Male,Yes,No
7406994,49.4,17.471538461538465,508.29230769230776,6,0,43,26,Female,Yes,No
2121730,109.0,19.416666666666664,805.0,6,4,27,35,Male,Yes,Yes
29249819,57.6,13.264603174603174,615.8761904761905,2,3,15,42,Female,No,No
2135963,48.7,12.444379084967322,566.6627450980393,2,5,16,51,Male,Yes,No
11041339,101.8,22.67354609929078,700.4127659574467,2,3,50,47,Female,Yes,No
23718852,107.6,21.410370370370373,804.6222222222223,6,1,29,36,Female,Yes,No
2080091,47.3,9.336666666666666,440.2,2,2,2,50,Female,No,No
17318590,96.7,21.55,753.0,7,4,50,39,Female,Yes,Yes
22415273,120.0,26.316666666666666,799.0,6,5,29,66,Female,No,Yes
3006496,52.3,24.553333333333335,753.2,7,3,45,20,Male,Yes,No
1141074,39.1,12.024408602150539,661.4645161290323,3,4,36,31,Female,No,No
7004585,48.0,11.55,513.0,2,2,56,40,Female,Yes,No
22457450,31.2,13.86103448275862,591.6620689655173,7,1,60,29,Female,No,No
6717912,18.5,10.070212765957447,364.2127659574468,8,1,42,47,Male,Yes,No
19528208,30.7,19.311884057971014,498.7130434782609,6,1,41,46,Male,No,No
12640437,108.3,21.217712418300653,733.0627450980392,3,2,10,51,Female,Yes,No
750438,36.3,14.112105263157893,666.7263157894736,1,3,0,38,Male,Yes,No
17434591,98.8,18.62077519379845,697.246511627907,7,0,39,43,Male,No,Yes
